epoch,train,train_acc,valid,valid_acc
1,2.196065477280408,13.160000741481781,2.187089478969574,16.339999437332153
2,2.0953772208652843,19.40000057220459,1.9829291236400604,23.440000414848328
3,1.9300483172465575,25.264999270439148,1.8491757094860077,31.690001487731934
4,1.860412044914355,29.27500009536743,1.7366401422023774,34.86999869346619
5,1.7431824137210017,33.0049991607666,1.6196137857437136,39.410001039505005
6,1.7270092018184775,36.75000071525574,1.517918943166733,45.1200008392334
7,1.5511586477988608,40.75999855995178,1.4157924342155461,48.21000099182129
8,1.4738703452865127,44.589999318122864,1.3974594938755036,51.49000287055969
9,1.464153307782805,47.81000018119812,1.4921545922756194,47.7400004863739
10,1.3506218710935673,50.78999996185303,1.4018110287189485,52.42000222206116
11,1.308855621980223,53.63500118255615,1.2539121431112288,56.69999718666077
12,1.2485541177276605,55.47500252723694,1.557338578701019,49.790000915527344
13,1.1811988094091206,57.454997301101685,1.0833101427555083,63.15000057220459
14,1.1808947473019653,59.42999720573425,1.0062586712837216,66.07000231742859
15,1.0858226624108889,61.07500195503235,1.164858949184418,60.74000000953674
16,1.0523787905764943,62.414997816085815,1.1234838634729385,63.40000033378601
17,1.0769079435695503,63.53499889373779,1.1337697660923007,61.36000156402588
18,1.0245551817348613,63.99499773979187,0.9902402228116988,67.35000014305115
19,1.0051171009760955,64.52000141143799,0.8539013874530792,70.99999785423279
20,0.9911214483487037,64.55000042915344,1.0641379797458648,64.62000012397766
21,1.0294414927496711,65.52500128746033,1.1867306470870977,61.51999831199646
22,0.9674383493418982,66.10999703407288,0.8917794734239578,70.13000249862671
23,1.0325162524929998,66.52500033378601,0.9504183769226074,68.55999827384949
24,0.93752638064809,66.92000031471252,1.1380655604600904,66.03999733924866
25,0.9569960099878824,67.28000044822693,0.9207820826768875,68.98999810218811
26,0.9362796680884706,67.25500226020813,1.0345486968755726,65.85000157356262
27,0.9698845971473726,67.97000169754028,0.8396264559030533,71.64000272750854
28,0.9244044110020154,68.58500242233276,0.8937004822492599,70.02999782562256
29,0.937848508981316,68.27499866485596,0.8972470766305923,70.4200029373169
30,0.9458199112526187,68.41999888420105,1.0552529400587078,66.54000282287598
31,0.9033459649138241,68.77999901771545,1.1194762003421779,66.51999950408936
32,0.9189547422895659,68.68000030517578,0.9595715755224228,68.01000237464905
33,0.9377921449106186,68.90000104904175,0.8787546968460083,70.01000046730042
34,0.8779144031155256,69.45000290870667,0.7905673670768738,73.72999787330627
35,0.8629050891923783,69.67499852180481,0.9194594991207122,70.89999914169312
36,0.8428515802723614,69.37500238418579,0.8177549389004707,71.1899995803833
37,0.8387614729082944,69.77999806404114,0.8998825162649154,71.21999859809875
38,0.8862696779848196,69.70999836921692,0.8354337638616562,72.53999710083008
39,0.837120318461067,69.78999972343445,1.080597820878029,65.75999855995178
40,0.878801354573622,69.51000094413757,0.9444578766822815,69.96999979019165
41,0.8551364259626026,70.11500000953674,0.8246921241283417,72.86999821662903
42,0.8562219832528419,70.3000009059906,0.8900657832622528,71.52000069618225
43,0.8645914085688101,70.37500143051147,0.7450706160068512,73.54999780654907
44,0.8834463256807503,70.38499712944031,1.1142871481180183,65.21000266075134
45,0.8508758325992841,69.95999813079834,0.9765174227952957,69.37000155448914
46,0.858854437438538,70.06999850273132,0.7225659877061845,75.16000270843506
47,0.8795637734447156,70.60499787330627,0.8788258200883865,71.53000235557556
48,0.892377005721115,70.49000263214111,0.8639650440216065,70.95999717712402
49,0.8217728901077879,70.8549976348877,1.5281419229507447,61.61999702453613
50,0.8567263741697321,70.83500027656555,0.8948367989063264,70.77999711036682
51,0.8428644562816978,71.01500034332275,0.8506805539131165,71.35000228881836
52,0.8955000871275911,70.98000049591064,1.0578784829378132,64.96000289916992
53,0.8196988131690263,70.99499702453613,0.8602107357978821,72.75999784469604
54,0.8210060902966142,71.00499868392944,1.0647578185796744,67.1999990940094
55,0.8574755438620602,71.60999774932861,0.9158959662914277,69.47000026702881
56,0.879665976873695,71.07999920845032,0.934557700753212,69.48000192642212
57,0.8895507067886855,69.47000026702881,0.8642503845691681,72.2000002861023
58,0.8324945419357725,71.09500169754028,0.8532224828004837,71.27000093460083
59,0.8148244411733357,71.26500010490417,1.182387858629227,65.89000225067139
60,0.8614855962956989,70.95000147819519,0.9433079826831817,70.08000016212463
61,0.871982633021617,71.72999978065491,1.0158162188529964,67.3200011253357
62,0.8296904868890042,71.14999890327454,1.0024156504869464,70.13000249862671
63,0.8581943745144157,71.1899995803833,0.9188520717620849,69.34999823570251
64,0.8591817833035265,71.77500128746033,1.04392939209938,67.98999905586243
65,0.8701687449463009,71.07499837875366,0.7830218189954757,74.61000084877014
66,0.8311281053843176,71.25499844551086,1.0362786912918096,67.00000166893005
67,0.8602741401420829,71.26500010490417,0.7880611237883568,73.90999794006348
68,0.825173834864807,71.38000130653381,0.8655860328674316,71.49999737739563
69,0.8303907307314551,71.10000252723694,0.8523512411117554,72.13000059127808
70,0.8405064422392399,71.78500294685364,0.846652672290802,72.4399983882904
71,0.8378051518310027,72.0300018787384,0.8958063662052155,71.39999866485596
72,0.8445315305166688,72.00000286102295,0.8517013335227966,72.10999727249146
73,0.7956367199469343,71.79999947547913,0.7702989768981934,74.8199999332428
74,0.8186902213471524,72.25000262260437,0.7707664725184441,73.83000254631042
75,0.8357374280055471,72.48499989509583,0.8759289145469665,70.92999815940857
76,0.7718994417981249,72.14999794960022,1.221535108685494,65.00999927520752
77,0.8016772287384356,72.46500253677368,0.917387193441391,71.28999829292297
78,0.8656621643243023,72.0550000667572,0.907205600142479,70.95999717712402
79,0.8285143942231322,72.45500087738037,0.850799121260643,71.72999978065491
80,0.7626484797140252,71.88000082969666,0.9425679540634155,69.62000131607056
81,0.46523011996101715,82.33000040054321,0.5119865256547926,82.59000182151794
82,0.4168251262247539,84.76999998092651,0.49303700834512687,83.6899995803833
83,0.39065670663185426,85.85000038146973,0.4801528087258339,84.09000039100647
84,0.390158440720668,86.7900013923645,0.526496868431568,83.35000276565552
85,0.3662399253776738,87.33999729156494,0.46870778515934947,84.96000170707703
86,0.35092890279930494,88.09499740600586,0.47442934662103653,84.32999849319458
87,0.3407398677840422,88.37500214576721,0.4934654937684536,84.24999713897705
88,0.34378351567423515,88.56499791145325,0.5019097679853438,84.10999774932861
89,0.3311198319392223,88.94000053405762,0.5122904527187351,83.99999737739563
90,0.3378163837343278,89.3850028514862,0.4837820318341255,84.76999998092651
91,0.2820525069650222,89.74499702453613,0.4910865956544873,84.42999720573425
92,0.2906269972040967,89.96000289916992,0.5435669869184491,83.71000289916992
93,0.3293674472673785,89.44500088691711,0.5293901100754741,83.8699996471405
94,0.29096592749331657,90.02000093460083,0.47569106191396715,85.15999913215637
