epoch,train,train_acc,valid,valid_acc
1,2.2037928877481376,12.669999897480011,2.4344392156600945,18.479999899864197
2,2.0961840956699063,19.664999842643738,1.963949247598648,25.929999351501465
3,1.9891304013612312,24.25999939441681,1.896550829410553,28.450000286102295
4,1.8815222295059668,27.649998664855957,1.928429342508316,33.889999985694885
5,1.8164336155454655,30.22499978542328,1.8586059284210206,34.92000102996826
6,1.8313517983406318,34.04499888420105,1.718160103559494,37.38999962806702
7,1.6509778999693054,36.75999939441681,1.4999089181423184,44.89000141620636
8,1.6037755235957802,39.7599995136261,1.5906047487258914,43.81999969482422
9,1.5806571749111806,42.089998722076416,1.4758963477611544,47.130000591278076
10,1.5147203036733459,43.78499984741211,1.4190671062469482,49.720001220703125
11,1.46372221242693,45.899999141693115,1.4073655259609223,50.48999786376953
12,1.4343217636822985,47.68500030040741,1.4147051739692684,50.52000284194946
13,1.3583802451939422,49.480000138282776,1.2217703777551652,55.82000017166138
14,1.384827160716321,50.22000074386597,1.2172356504201887,56.83000087738037
15,1.3237244408762414,51.30000114440918,1.1913461637496945,57.71999955177307
16,1.3351718708940827,52.00499892234802,1.4203023600578308,54.919999837875366
17,1.3033354679189597,52.799999713897705,1.2363942784070965,55.51000237464905
18,1.2712449795755663,53.125,1.0907544672489164,62.26000189781189
19,1.271617274025244,53.99500131607056,1.0796863526105878,62.199997901916504
20,1.299275625148749,53.72999906539917,1.2405890113115314,57.87000060081482
21,1.350143205163944,54.06000018119812,1.2129751616716382,57.67999887466431
22,1.252219739576928,54.624998569488525,1.0694573932886127,62.66000270843506
23,1.2148566802536527,55.16999959945679,1.3195203894376755,58.410000801086426
24,1.2604385210694613,55.04000186920166,1.0920137840509418,62.56999969482422
25,1.247575594140535,55.63499927520752,1.084963307380677,63.040000200271606
26,1.224921043614304,56.01000189781189,1.0373017090559002,65.2999997138977
27,1.2936437517155528,56.31999969482422,1.1871211695671078,59.50999855995178
28,1.2564567978552517,56.35499954223633,1.1378685063123704,59.82000231742859
29,1.250093066633125,56.80500268936157,1.0840549612045287,62.51000165939331
30,1.253330149015194,56.585001945495605,1.0440991425514214,64.67999815940857
31,1.2370066157529946,57.2950005531311,0.9971184003353118,64.56999778747559
32,1.2233460427534255,57.214999198913574,1.0762436282634729,63.190001249313354
33,1.255833676539291,57.270002365112305,1.1062185943126677,62.300002574920654
34,1.2106888000224885,57.50499963760376,0.9509396052360535,66.62999987602234
35,1.2121638941693758,58.17999839782715,1.0110076087713233,65.14000296592712
36,1.1831985258801367,57.95000195503235,0.988783363699913,65.82000255584717
37,1.1612093763461988,58.13000202178955,0.9266189110279083,68.32000017166138
38,1.1714291507872192,58.434998989105225,1.0772321981191633,62.99999952316284
39,1.1272340318221818,58.890002965927124,0.983337562084198,66.25000238418579
40,1.1620028729525975,58.445000648498535,1.2248131728172311,59.369999170303345
41,1.137108156081464,58.71000289916992,1.045213652253151,65.92000126838684
42,1.13923283339404,58.799999952316284,1.0452379041910165,65.72999954223633
43,1.175902253109572,59.34000015258789,0.9295688372850418,67.17000007629395
44,1.1619561083320087,59.2199981212616,1.0327711206674572,64.46999907493591
45,1.1421482711478075,59.72999930381775,0.959353854060173,67.51999855041504
46,1.1791914005333317,59.70500111579895,0.9725543600320816,66.53000116348267
47,1.0823289098383122,59.71999764442444,1.2479801142215727,61.239999532699585
48,1.1651899912949735,59.299999475479126,1.109654324650763,60.0600004196167
49,1.1404102871216644,59.83999967575073,0.9601575034856796,66.80999994277954
50,1.146260964591832,59.77500081062317,1.0968451505899435,64.88999724388123
51,1.1499702678959152,60.4449987411499,1.049022327661514,64.89999890327454
52,1.1739607693081797,60.304999351501465,1.187513210773468,61.75000071525574
53,1.1257165315329782,60.0849986076355,0.987275915145874,66.80999994277954
54,1.125392835622517,59.780001640319824,0.9637132585048676,67.5499975681305
55,1.1369937468016884,60.600000619888306,0.8781849855184555,69.30999755859375
56,1.102734736287262,60.909998416900635,0.8745201402902603,69.66000199317932
57,1.1229605215274499,60.544997453689575,0.944619979262352,67.93000102043152
58,1.1200531958492779,60.76499819755554,1.186229704022408,62.26000189781189
59,1.1093668866187851,60.69499850273132,0.901230794787407,68.76999735832214
60,1.1512341855914958,60.07999777793884,1.0358519101142885,65.89999794960022
61,1.121023183576587,61.00999712944031,1.0778664648532865,64.30000066757202
62,1.110184565148011,60.51499843597412,1.0271362465620038,66.18000268936157
