epoch,train,train_acc,valid,valid_acc
1,2.5948189370073997,11.150000244379044,2.303537626266479,10.14999970793724
2,2.257708173561219,13.490000367164612,2.1574336624145505,18.00999939441681
3,2.0832823953670885,19.089999794960022,2.059085339307784,19.030000269412994
4,2.0098015844134034,20.395000278949738,2.0485332691669464,18.790000677108765
5,1.9778069438625279,20.270000398159027,1.982575273513794,21.17999941110611
6,1.9560150865161798,21.459999680519104,2.0117532110214227,17.21999943256378
7,1.93424476901919,22.49000072479248,1.8828270423412323,23.720000684261322
8,1.8554014342590792,26.205000281333923,1.747084560394287,31.83000087738037
9,1.7850462330898298,30.660000443458557,1.810824580192566,31.99000060558319
10,1.7123431074976772,33.45499932765961,1.9278375589847565,30.469998717308044
11,1.63824407145511,35.73499917984009,1.6274798977375031,37.6800000667572
12,1.5854544517900953,38.52500021457672,1.7243027591705322,37.09000051021576
13,1.5306745408844655,42.605000734329224,1.5154035568237305,45.69000005722046
14,1.4634980457027462,45.63499987125397,1.4076578688621522,47.36999869346619
15,1.3658552273616567,49.52000081539154,1.3643394267559046,50.08000135421753
16,1.2796294462840543,52.640002965927124,1.5695597004890443,48.75999987125397
17,1.2275270115700645,55.63499927520752,1.4069555723667144,50.349998474121094
18,1.2080792474862267,57.56000280380249,1.460773788690567,50.4800021648407
19,1.1174216416421217,59.140002727508545,1.2630573993921281,58.20000171661377
20,1.0839654259957223,61.6100013256073,1.2545238268375398,58.9900016784668
21,1.0065461645590978,62.90000081062317,1.5841009867191316,53.450000286102295
22,0.9939459509009839,64.68999981880188,1.523255866765976,54.12999987602234
23,0.9380427130118344,66.12499952316284,0.9618203508853912,65.77000021934509
24,0.9372701359734015,67.0199990272522,1.3608619970083242,58.639997243881226
25,0.8696304040939784,68.47000122070312,1.140600607991219,62.699997425079346
26,0.8302930587876425,69.86500024795532,1.196403205990791,63.029998540878296
27,0.8320640605208359,70.94500064849854,1.202385058999061,62.91000247001648
28,0.7846252975206653,71.82499766349792,1.014492850303651,67.1999990940094
29,0.7947001436227318,72.87499904632568,0.975671152472496,67.40000247955322
30,0.7384923364976639,74.00500178337097,0.8803786128759384,70.60999870300293
31,0.7609267530498509,74.25000071525574,0.9759043562412262,68.8700020313263
32,0.6884048396809606,75.58000087738037,0.8109579181671143,72.40999937057495
33,0.6815350344916632,76.62500143051147,0.8602907794713974,71.3100016117096
34,0.6192209937671004,76.8999993801117,0.9027173829078674,70.63999772071838
35,0.608197484893678,78.18499803543091,0.8990971648693085,71.24000191688538
36,0.5958481597374078,78.64500284194946,1.1061549043655399,67.72000193595886
37,0.627563180197089,78.54499816894531,0.9292540937662125,72.14999794960022
38,0.5688748886302453,79.91499900817871,1.1425451022386552,67.03000068664551
39,0.5411495512270558,80.33000230789185,0.7748334410786627,75.67999958992004
40,0.5597354767955188,80.50500154495239,0.8762592935562133,72.89000153541565
41,0.5243066110515703,81.18500113487244,0.9513509690761566,71.88000082969666
42,0.5136888142310745,81.6100001335144,0.7594819644093515,75.95000267028809
43,0.49224854068877383,82.01500177383423,0.7049086701869967,77.24000215530396
44,0.5033885541738483,82.669997215271,0.7714294093847276,75.4800021648407
45,0.47817397088570207,83.20000171661377,0.7972073540091514,76.2399971485138
46,0.47528548759439393,82.95999765396118,0.8669781616330147,74.27999973297119
47,0.46567036513226917,83.6650013923645,1.1235875880718222,70.13999819755554
48,0.45352699182562917,84.35999751091003,0.7925360715389251,75.73000192642212
49,0.4386989111359067,84.46999788284302,1.0295628690719605,72.86999821662903
50,0.4071905668496833,84.76999998092651,0.7615978729724884,77.35999822616577
51,0.397348942202719,85.31500101089478,1.0684434682130814,72.60000109672546
52,0.43671403111116935,85.03000140190125,0.7787150073051453,76.7799973487854
53,0.4602180907612732,85.7200026512146,0.8608994290232659,75.44999718666077
54,0.4242457560442996,85.90499758720398,0.9379685813188553,74.11999702453613
55,0.3672483957247946,86.41499876976013,0.7866639044880867,76.44000053405762
56,0.39216120750919453,86.50500178337097,1.0059668558835986,72.42000102996826
57,0.3905322184238934,86.9350016117096,0.8425020039081573,76.38000249862671
58,0.36221242565716977,87.08500266075134,0.9125514981150628,75.05999803543091
59,0.3560180076645899,87.56999969482422,0.839005446434021,76.8999993801117
60,0.38149145752874664,87.46500015258789,0.7714681416749953,78.39000225067139
61,0.3651827572674312,88.03499937057495,0.8543985718488694,75.41999816894531
62,0.33717491199081523,88.37500214576721,1.047047530412674,72.72999882698059
63,0.3383872233524401,88.40000033378601,1.0238125419616702,73.989999294281
64,0.3218922408810403,88.15500140190125,0.8699776870012284,75.8899986743927
65,0.32691272944191757,88.45999836921692,0.7520629161596301,78.25999855995178
66,0.3127195013304484,88.38499784469604,0.8189059498906136,77.96000242233276
67,0.3012838956868454,88.7250006198883,0.9213087245821953,75.95000267028809
68,0.30393844974164197,89.14499878883362,0.8698590010404587,76.03999972343445
69,0.31170365859468757,89.1700029373169,0.7262960648536683,79.08999919891357
70,0.30192828840592023,89.27500247955322,0.7905932015180588,78.35000157356262
71,0.32712466586325994,89.35499787330627,0.7855829167366026,77.4399995803833
72,0.2981850122976428,89.7599995136261,0.9429780092835426,76.5500009059906
73,0.29718387524707585,89.67499732971191,0.6926806128025056,80.62000274658203
74,0.26789149821123537,90.13500213623047,0.8851517617702485,76.67999863624573
75,0.2994650293635289,89.80000019073486,0.7124313330650333,79.79000210762024
76,0.258678523379286,90.40499925613403,0.9629587346315384,76.16000175476074
77,0.25787122209334074,90.49000144004822,0.9680165535211563,75.16000270843506
78,0.26723397743846367,90.99500179290771,0.6855552279949191,81.41000270843506
79,0.2683653964559481,90.7800018787384,0.69349211871624,80.48999905586243
80,0.24867373091612127,91.02500081062317,0.8466580128669738,77.57999897003174
81,0.1906631962076299,93.88999938964844,0.5500212292373183,84.25999879837036
82,0.1358835455584476,95.87000012397766,0.5463116116821761,84.61999893188477
83,0.12811346961851783,96.38000130653381,0.5577087651193141,84.579998254776
