epoch,train,valid
1,2.130842408765791,2.0372425508499132
2,1.948890038571611,1.8681295275688172
3,1.8088782057064121,1.6890000200271607
4,1.6490840358221452,1.633652971982956
5,1.530737927685389,1.3767315804958338
6,1.4549707876203437,1.4700094783306121
7,1.3662462496437056,1.325933701992035
8,1.2909343979680243,1.306762900352478
9,1.2219475953769803,1.1637941020727167
10,1.1897632272870748,1.2548728215694422
11,1.131181496510155,1.1833187752962109
12,1.095941555307193,1.1390513622760776
13,1.0629373523252865,1.1154796814918517
14,1.0214988460861871,0.9124084115028381
15,0.970174602196537,1.030788199901581
16,0.937879308906845,0.9419703221321106
17,0.9050345923201641,0.9739075028896331
18,0.8587192631908163,0.8757661330699921
19,0.8498859451817171,1.001984151005745
20,0.8163978167764617,0.7546414983272552
21,0.8023945708203217,0.9335104808211326
22,0.7722172269712172,0.8472041949629784
23,0.7638750452927028,0.8494880369305611
24,0.7441217926142668,0.8137656924128532
25,0.7278967975454842,0.9183540350198746
26,0.72492708333977,0.7202795472741127
27,0.7001057673064397,0.7706232532858849
28,0.6840056526599146,0.8601098096370697
29,0.6739406232466092,0.7363981962203978
30,0.678412524878117,0.6083289831876756
31,0.6605691914537427,0.9711772984266283
32,0.6578580165718382,0.7131796059012413
33,0.6489679594257628,0.6641448944807051
34,0.6253531977727773,0.7967897331714631
35,0.6339495921623398,0.8310630655288697
36,0.6100835798860393,0.5653952404856684
37,0.6039180224141566,0.604023652970791
38,0.6044322938438563,0.5683677849173545
39,0.5961543999022274,0.6443598639965057
40,0.5928001761257701,0.5752123656868932
41,0.598112410654325,0.5739556166529654
42,0.5810833098882107,1.830816613137722
43,0.5820149646522712,0.5925323230028153
44,0.57760289763457,0.5986842027306556
45,0.5740220508151356,0.5172120201587677
46,0.5638261083874939,0.7323696929216384
47,0.5616311636812477,0.5560982251167299
48,0.5475670570003383,0.5822164338827137
49,0.5437382734171291,0.5059557226300241
50,0.5417049699437345,0.4613856993615627
51,0.5273537083367785,0.47480299800634385
52,0.5376869437155926,0.5226698780059811
53,0.5298593588952407,0.5359754973649979
54,0.5256921256874449,0.4834953075647354
55,0.5337080483047345,0.515695015490055
56,0.5192996607673608,0.5643492129445076
57,0.5205579118572098,0.443570436835289
58,0.5182527421413305,0.5757017609477038
59,0.5151461155501103,0.4408844281733036
60,0.5136787963965486,0.49364116489887233
61,0.5134857283704864,0.46870378360152243
62,0.5148699292061313,0.4883030770719051
63,0.5125371095952717,0.5155228975415228
64,0.49753999706520347,0.6299853453040124
65,0.49562002148711765,0.5966044807434083
66,0.49235887872559936,0.46668865755200384
67,0.4993436700366954,0.6275560349225999
68,0.4927804252767975,0.4704334096610546
69,0.47758163645521046,0.4481321568787098
70,0.48626504026318673,0.47288684636354444
71,0.48102596536600756,0.4587952022254467
72,0.49138558413614275,0.42738440543413164
73,0.4802825052352528,0.46614987805485725
74,0.47486910016005685,0.4804961737990379
75,0.4790838732476281,0.4630050140619278
76,0.4763068372087926,0.43672662064433093
77,0.4765318325379491,0.41822713866829875
78,0.47269185396011076,0.42913338109850885
79,0.47295853946390215,0.4215241551399231
80,0.46307623835693706,0.47748020112514494
81,0.3399204814057464,0.2877928958833218
82,0.31336771555377774,0.28649567611515525
83,0.30820622976487744,0.28474271759390857
84,0.297083524800511,0.27760248139500626
85,0.2899931144010224,0.27923991553485406
86,0.27781086488213186,0.27092901334166536
87,0.2824480258694678,0.2783337232470514
88,0.26630358011961014,0.26736619874835016
89,0.2687032313805208,0.26768444813787934
90,0.27544770294265436,0.27204219922423356
