epoch,valid_acc,valid_loss
1,11.209999769926071,2.2998956298828137
2,24.719999730587006,1.96817544221878
3,42.39000082015991,1.5768233913183212
4,50.48999786376953,1.4390394365787507
5,55.37999868392944,1.2764120478928094
6,60.839998722076416,1.1428990951180458
7,63.270002603530884,1.069805026054382
8,62.6800000667572,1.1691267573833464
9,64.21999931335449,1.1189382581412795
10,69.2799985408783,0.8945511449873444
11,71.42999768257141,0.8769856782257557
12,73.32000136375427,0.7901071591675282
13,71.17000222206116,0.9497270274162287
14,73.15000295639038,0.8612510441243648
15,74.88999962806702,0.7563934771716596
16,75.66999793052673,0.7311594647914171
17,73.5700011253357,0.8297413764148951
18,75.37000179290771,0.741384831815958
19,73.18999767303467,0.8387061765789987
20,73.66999983787537,0.8467712587118149
21,73.64000082015991,0.8301330392435193
22,74.66999888420105,0.8289701025933027
23,75.59999823570251,0.7502134121209382
24,74.88999962806702,0.7916419072449208
25,73.90999794006348,0.8711920757591725
26,76.3700008392334,0.7217339786887169
27,72.5600004196167,0.8979878265410661
28,75.20999908447266,0.7920432950556279
29,75.23999810218811,0.7833425264433026
30,75.20999908447266,0.7990172182023525
31,76.45000219345093,0.7141464199125767
32,72.33999967575073,0.9448041987419127
33,73.18000197410583,0.924119064956903
34,77.06999778747559,0.7279044754803182
35,75.78999996185303,0.8215608497709036
36,75.97000002861023,0.8050022486783562
37,73.48999977111816,0.8892684453725812
38,71.39000296592712,0.9725581384450197
39,73.84999990463257,0.8558920814096928
40,74.75000023841858,0.8321816216409207
41,76.5999972820282,0.7682787919417025
42,75.78999996185303,0.7833725701272488
43,80.09999990463257,0.604547602012754
44,76.74000263214111,0.7577377519756555
45,75.51000118255615,0.8591715383529663
46,77.6199996471405,0.7265221890062094
47,75.83000063896179,0.7926565984636548
48,75.98000168800354,0.7576346130669117
49,74.94000196456909,0.8213786511123178
50,70.24000287055969,1.0943152940273289
51,76.05999708175659,0.7397830681502822
52,77.99000144004822,0.6891970636695623
53,79.53000068664551,0.6336211328208448
54,79.49000000953674,0.6577070012688635
55,78.02000045776367,0.7007766775786878
56,75.77999830245972,0.8131581562384963
57,76.34000182151794,0.754697030261159
58,78.75999808311462,0.6733825727179645
59,77.0900011062622,0.7458969630300999
60,79.12999987602234,0.6329659507423642
61,75.95999836921692,0.7677289436757565
62,74.73000288009644,0.8235377683676779
63,74.73999857902527,0.8184262400865552
64,78.6899983882904,0.6899869274348019
65,74.91000294685364,0.8655452340841293
66,77.60999798774719,0.7255344420671461
67,74.01000261306763,0.9004056229814887
68,74.6399998664856,0.837246657460928
69,76.2499988079071,0.7841550695896146
