epoch,valid_acc,valid_loss
1,28.279998898506165,1.9710298395156851
2,37.99999952316284,1.7313534200191498
3,42.010000348091125,1.596142203211784
4,45.570001006126404,1.5535908347368237
5,48.510000109672546,1.4979164153337479
6,48.6299991607666,1.5789915388822557
7,44.38999891281128,1.8281225669384003
8,44.519999623298645,1.7998900711536407
9,49.32999908924103,1.5772741317749024
10,42.93999969959259,2.0258297160267826
11,47.290000319480896,1.8678207689523696
12,43.81999969482422,1.882569562792778
13,45.260000228881836,1.8079960969090465
14,47.96999990940094,1.7706562229990963
15,44.110000133514404,2.1380257311463353
16,41.31999909877777,2.2372643946111204
17,45.590001344680786,1.9706122750043873
18,42.969998717308044,2.225391444563866
19,51.840001344680786,1.5837373992800712
20,41.85999929904938,2.1654725635051717
21,47.90000021457672,1.8788370424509049
22,41.690000891685486,2.2667912864685054
23,40.23999869823456,2.394169538468123
24,42.96000003814697,2.262139230072498
25,46.549999713897705,1.9104606330394744
26,44.33000087738037,2.149978278875351
27,42.37000048160553,2.2825149518251426
28,44.58000063896179,2.0688404217362404
29,40.790000557899475,2.5202944815158843
30,43.140000104904175,2.2541720205545426
31,47.02000021934509,2.022703154087068
32,44.40000057220459,2.2421074646711348
33,43.41999888420105,2.348558823764326
34,44.29999887943268,2.22156063646078
35,40.09000062942505,2.5361994957923892
36,42.39000082015991,2.232591263055802
37,45.4800009727478,2.1187228685617434
38,47.519999742507935,1.9089196187257764
39,46.389999985694885,2.1055970174074177
40,43.74000132083893,2.417900765538217
41,45.28999924659729,2.203288407325744
42,42.42999851703644,2.491703432500362
43,45.23000121116638,2.114837726056576
44,40.0299996137619,2.911763859391212
45,46.41000032424927,2.251741263270379
46,44.760000705718994,2.3258391371369367
47,47.63000011444092,1.9039768385887146
48,44.029998779296875,2.164587431252002
49,50.0,1.8934317749738694
50,45.419999957084656,2.290513391196728
51,46.99999988079071,2.1333153253793724
52,44.17000114917755,2.420262769460677
53,40.34999907016754,2.7218841772526514
54,40.209999680519104,2.574562910497187
55,47.90000021457672,2.115439704656601
56,40.36000072956085,2.8165917694568634
57,45.980000495910645,2.1156161215901386
58,40.13000130653381,2.9449268794059758
59,40.880000591278076,2.784692696928978
60,45.649999380111694,2.3145291292667394
61,46.05000019073486,2.0851202195882808
62,47.00999855995178,2.050873659849166
63,43.18000078201294,2.369751154780388
64,30.68000078201294,3.9488052211701863
65,47.9200005531311,1.9678358781337737
66,50.690001249313354,1.9258829003572466
67,51.69000029563904,1.8919184508919715
68,43.41000020503998,2.332898578941822
69,46.560001373291016,2.184786586165428
70,44.760000705718994,2.3966724258661274
71,45.159998536109924,2.285008794367315
72,48.660001158714294,2.0183871912956235
73,40.11000096797943,2.7173768669366836
74,36.559998989105225,3.245942735373974
75,46.77000045776367,2.0667143124341973
76,46.48999869823456,2.216684314310551
77,38.749998807907104,2.810219377279283
78,48.41000139713287,2.0190045696496965
79,41.749998927116394,2.558819225430489
80,41.17000102996826,2.7222635316848742
81,51.23000144958496,1.967698477506638
82,50.91000199317932,2.0668425327539457
83,50.540000200271606,2.124035816192627
84,52.24999785423279,2.077274786829948
85,50.77999830245972,2.259511494636536
86,50.83000063896179,2.266537252068519
87,51.340001821517944,2.297630037069321
88,51.92999839782715,2.2239922004938126
89,50.929999351501465,2.310027763843536
90,49.99000132083893,2.3987446066737173
91,50.88000297546387,2.374796718358993
92,51.020002365112305,2.38395200073719
93,49.970000982284546,2.5546579226851467
94,49.7299998998642,2.6474914199113853
95,49.790000915527344,2.5817796021699913
96,49.18000102043152,2.679821971654892
97,48.820000886917114,2.7534927368164075
98,50.90000033378601,2.612864812612534
99,48.55000078678131,2.7944909858703615
100,51.62000060081482,2.4938611638546
