epoch,valid_acc,valid_loss
1,24.799999594688416,1.9285181117057801
2,39.489999413490295,1.6276102095842362
3,42.410001158714294,1.8689861702919006
4,53.72999906539917,1.3592471954226488
5,51.62000060081482,1.5802223312854773
6,54.75999712944031,1.4465715590119357
7,67.8600013256073,0.9928162324428561
8,68.5699999332428,1.020425934791565
9,68.58999729156494,0.9823980775475498
10,67.22000241279602,1.0375171145796778
11,71.59000039100647,0.916900608688593
12,72.06000089645386,0.8777275566756725
13,76.6700029373169,0.6963027320802211
14,76.4299988746643,0.7018009668588637
15,74.04999732971191,0.8485844445228575
16,73.72000217437744,0.8646641787886619
17,77.35000252723694,0.6891102243959903
18,69.05999779701233,1.0600713089108462
19,78.42000126838684,0.6599547250568867
20,72.10000157356262,0.9102249574661255
21,76.62000060081482,0.7553714808821678
22,75.1200020313263,0.7640111012756827
23,77.45000123977661,0.7276369372010234
24,76.64999961853027,0.7558792647719383
25,74.40000176429749,0.8359707372635603
26,77.0799994468689,0.7561079064756632
27,72.87999987602234,0.9336254991590976
28,80.16999959945679,0.6183782213926314
29,78.36999893188477,0.6888845510780811
30,76.92999839782715,0.7932013702392579
31,79.97000217437744,0.649026486873627
32,80.36999702453613,0.6444267174601555
33,75.60999989509583,0.8127259694039821
34,82.37000107765198,0.5571806624531748
35,80.54999709129333,0.6321772425249218
36,77.03999876976013,0.7443641770631072
37,73.94000291824341,1.0050291749835014
38,76.13000273704529,0.8115059903264046
39,70.99999785423279,1.1083957182615995
40,75.77000260353088,0.826668016910553
41,81.15000128746033,0.6038756856322287
42,81.30999803543091,0.605615207850933
43,79.73999977111816,0.7148586468398571
44,82.02999830245972,0.5855463910102842
45,74.75000023841858,0.9816942766308785
46,75.37999749183655,0.907649541348219
47,81.1299979686737,0.6023966257274153
48,78.9900004863739,0.70828114554286
49,81.02999925613403,0.6287640596926213
50,74.55999851226807,0.9895826599001883
51,79.86999750137329,0.6762391346693041
52,80.79000115394592,0.6149627973139289
53,74.40999746322632,0.9287348735332489
54,80.68000078201294,0.6335745443403725
55,78.4500002861023,0.7498666060715914
56,77.81999707221985,0.8524677044153214
57,76.16000175476074,0.9095004880428315
58,78.75000238418579,0.7568934987485407
59,83.71000289916992,0.5394535794854167
60,79.14999723434448,0.7268106117844582
61,79.86000180244446,0.682139676772058
62,74.02999997138977,1.0101019326597456
63,78.43000292778015,0.7602546536922454
64,82.99000263214111,0.5590249286592007
65,79.4700026512146,0.7302795702219009
66,83.60000252723694,0.5376846499741081
67,79.97000217437744,0.6949430094659328
68,77.56999731063843,0.7692552371136844
69,76.59000158309937,0.8503057032823564
70,78.60000133514404,0.8157889087498187
71,74.1599977016449,1.0499686780199406
72,83.41000080108643,0.5348169927299022
73,80.26999831199646,0.6868094830214976
74,76.21999979019165,0.9032866159081459
75,80.73999881744385,0.725528911203146
76,81.0699999332428,0.6124427659809587
77,79.6999990940094,0.7347986979037521
78,80.15999794006348,0.7168829238414764
79,80.25000095367432,0.7019473230838775
80,72.97000288963318,1.0413212776184084
81,87.90000081062317,0.4185935155302286
82,87.84000277519226,0.425851099640131
83,87.9800021648407,0.412369527965784
84,88.2099986076355,0.4288031643629075
85,87.73000240325928,0.45784977957606315
86,88.24999928474426,0.42817940175533303
87,87.94000148773193,0.4478817883133888
88,88.1600022315979,0.4473071706295013
89,87.91999816894531,0.4695709342509508
90,87.88999915122986,0.4747262252867222
91,88.2099986076355,0.45276564195752145
92,89.02999758720398,0.4121408165246248
93,88.88999819755554,0.4294750615209341
94,88.5200023651123,0.45772621132433416
95,87.54000067710876,0.4927371880412102
96,87.83000111579895,0.48781517788767836
97,88.55000138282776,0.4533067823946476
98,88.02000284194946,0.484244190081954
99,88.34999799728394,0.46678064331412317
100,88.05999755859375,0.48477229893207535
101,87.87999749183655,0.46768028259277344
102,88.22000026702881,0.4713112160563469
103,87.34999895095825,0.5299230415374043
104,88.05999755859375,0.48221870124340055
105,88.28999996185303,0.4741639232635498
106,88.38000297546387,0.47482228800654414
107,88.13999891281128,0.48027046099305154
108,88.3899986743927,0.46461234375834465
109,88.6900007724762,0.4365998976677655
110,88.05999755859375,0.49152220278978354
111,88.59999775886536,0.4726696372032165
112,88.12000155448914,0.4960644509643316
113,88.45999836921692,0.48030431941151613
114,88.41999769210815,0.46520822018384933
115,87.84000277519226,0.5169005751609803
116,87.87999749183655,0.4925125103443861
117,88.10999989509583,0.48841107107698917
118,89.2300009727478,0.438624385073781
119,87.91999816894531,0.5037162891030311
120,88.919997215271,0.44805389545857904
121,88.2099986076355,0.4895596269518137
122,88.48000168800354,0.4694658998399973
123,89.21999931335449,0.443038507476449
124,89.31999802589417,0.43277514204382894
125,89.1700029373169,0.43805744133889674
126,89.13000226020813,0.4462153013050556
127,89.09000158309937,0.44997531577944755
128,89.2799973487854,0.4337529024481773
129,88.919997215271,0.4525275829434395
130,88.60999941825867,0.46878959953784943
131,89.07999992370605,0.4465506646037102
132,88.89999985694885,0.45266971305012704
133,89.31999802589417,0.4292224107682705
134,89.01000022888184,0.44438466027379037
135,89.07999992370605,0.4424587519466877
136,88.91000151634216,0.4546895360946655
137,89.17999863624573,0.44325034648180006
138,89.07999992370605,0.4364240764081478
139,88.91000151634216,0.4581807966530323
140,88.7499988079071,0.45324024990200995
141,88.62000107765198,0.47217002511024475
142,88.8700008392334,0.45008821740746496
143,88.99000287055969,0.45343791112303733
144,89.06000256538391,0.4484491197764873
145,88.919997215271,0.45267718374729154
146,88.919997215271,0.45026334702968596
147,88.89999985694885,0.456845091432333
148,89.13999795913696,0.44040238693356515
149,88.88999819755554,0.4517776830494404
150,88.81999850273132,0.4599012017250061
151,89.31999802589417,0.4425820022821426
152,89.10999894142151,0.4513695828616619
153,88.919997215271,0.4564556923508644
154,88.81999850273132,0.4622750779986382
155,88.71999979019165,0.4623563635349274
156,89.02999758720398,0.4539236725866795
157,88.91000151634216,0.46345888435840604
158,89.2300009727478,0.4431635358184576
159,88.7000024318695,0.475624587982893
160,89.19000029563904,0.451895764619112
161,89.07999992370605,0.4560249514877796
162,89.16000127792358,0.45003146074712275
163,89.45000171661377,0.4352623322606087
