epoch,valid_acc,valid_loss
1,11.429999768733978,2.2999767637252804
2,25.33000111579895,1.9405171430110928
3,44.119998812675476,1.5278365290164948
4,52.310001850128174,1.422870484292507
5,61.10000014305115,1.1066702279448513
6,64.70999717712402,1.0690282157063482
7,69.06999945640564,0.920709268152714
8,60.030001401901245,1.351707569360733
9,67.10000038146973,1.0370077025890345
10,73.90000224113464,0.7768904438614845
11,69.72000002861023,0.9669296735525131
12,72.97999858856201,0.8203165844082833
13,76.0699987411499,0.7169236829131842
14,74.84999895095825,0.766500811725855
15,73.43999743461609,0.8846023553609847
16,77.67999768257141,0.6496729293465614
17,77.21999883651733,0.6974449518322946
18,76.85999870300293,0.7061830192804337
19,76.80000066757202,0.7169706142693759
20,78.56000065803528,0.6734557195007801
21,79.21000123023987,0.6196489924192428
22,80.48999905586243,0.584611372798681
23,80.86000084877014,0.5956198430806396
24,79.07000184059143,0.6352704009413722
25,79.22000288963318,0.642603196129203
26,76.31000280380249,0.7637378934025765
27,78.6300003528595,0.6533641132712364
28,80.15000224113464,0.5918978382647038
29,79.90999817848206,0.615701802447438
30,79.53000068664551,0.6183192858844996
31,78.40999960899353,0.6674484713375571
32,80.0000011920929,0.6045242913067339
33,78.94999980926514,0.6712394255399701
34,78.35000157356262,0.7207956114411352
35,79.40000295639038,0.6931420616805553
36,81.44999742507935,0.5783242751657961
37,79.12999987602234,0.6666048652678728
38,77.93999910354614,0.6929093758761886
39,78.71999740600586,0.6711501795053479
40,75.87000131607056,0.8662924721837044
41,81.85999989509583,0.5629545317590238
42,80.58000206947327,0.6129511626064776
43,81.92999958992004,0.5745705905556678
44,79.40999865531921,0.6841478891670707
45,80.73999881744385,0.6515755563229326
46,78.56000065803528,0.7013404229283331
47,82.94000029563904,0.5375367380678655
48,81.80999755859375,0.5588983097672469
49,81.94000124931335,0.5863758516311646
50,75.45999884605408,0.8129706940799951
51,80.4099977016449,0.6147515106201173
52,82.10999965667725,0.5532288590818643
53,82.99999833106995,0.5354697233811023
54,82.51000046730042,0.5564516550302504
55,83.09999704360962,0.5316690931469202
56,82.38000273704529,0.5516353543102742
57,82.12000131607056,0.5513608562946317
58,85.07999777793884,0.46676741108298303
59,84.17999744415283,0.5103155052661894
60,82.9800009727478,0.5384096228331328
61,81.88999891281128,0.5624568973481658
62,77.81999707221985,0.7730206273496151
63,82.8499972820282,0.5302682429552079
64,76.46999955177307,0.8610628274083137
65,79.47999835014343,0.678121083676815
66,78.54999899864197,0.7267826220393181
67,75.51000118255615,0.9101592895388603
68,80.65999746322632,0.6527851361036303
69,80.44999837875366,0.6721908004581931
70,84.49000120162964,0.4815684758871794
71,84.00999903678894,0.49383708231151097
72,83.84000062942505,0.5248254189640285
73,80.65999746322632,0.6299432528018951
74,81.94000124931335,0.5803259510453791
75,83.67000222206116,0.5064806818217039
76,82.10999965667725,0.5880370959639546
77,78.76999974250793,0.7173389308154583
78,82.46999979019165,0.559309213757515
79,81.91999793052673,0.5804010915383696
80,80.04000186920166,0.6800102353096008
81,88.88000249862671,0.3683376540988684
82,89.01000022888184,0.37757541999220834
83,89.42999839782715,0.3592839223891495
84,88.95000219345093,0.38240677058696737
85,89.02000188827515,0.37700235165655616
86,88.88000249862671,0.3913122397661209
87,89.2300009727478,0.3918711548298597
88,89.45000171661377,0.38779366098344326
89,89.01000022888184,0.3940795598179102
90,88.84000182151794,0.3976965989917517
91,88.27999830245972,0.426913623213768
92,88.49999904632568,0.4205063134431839
93,88.45000267028809,0.4220399809628725
94,89.0999972820282,0.4078060607612133
95,88.94000053405762,0.40992404870688914
96,89.20000195503235,0.4054711205512285
97,89.06999826431274,0.41838246025145054
98,88.85999917984009,0.42863331399857996
99,88.66000175476074,0.4264509093388915
100,88.78999948501587,0.42555761747062204
101,89.64999914169312,0.40865283496677873
102,89.06999826431274,0.4156137679517269
103,89.46999907493591,0.4055312034487724
104,88.84999752044678,0.4286506834626198
105,89.64999914169312,0.39696497589349744
106,88.7000024318695,0.4425357964634895
107,89.55000042915344,0.4008181344717741
108,88.7399971485138,0.4428951860964298
109,88.66000175476074,0.4498553442209959
110,88.98000121116638,0.4351425291597843
111,89.12000060081482,0.4295517599582672
112,88.7499988079071,0.45159628599882123
113,89.410001039505,0.4159323074668646
114,88.55999708175659,0.4526951606571674
115,88.88000249862671,0.44213856257498263
116,87.73000240325928,0.49847115926444546
117,88.35999965667725,0.46158302918076516
118,88.35999965667725,0.46735964447259903
119,89.25999999046326,0.43847717575728895
120,88.5200023651123,0.4551809340715408
121,88.41000199317932,0.4472817076742649
122,88.83000016212463,0.4359292817860842
123,88.99999856948853,0.4333219388127327
124,88.95000219345093,0.43262830168008803
125,89.09000158309937,0.43084368489682673
126,89.38999772071838,0.42271966092288493
127,89.20000195503235,0.4305977785587311
128,89.34000134468079,0.4280435904860497
129,88.84000182151794,0.4487624180316925
130,89.35999870300293,0.42243187844753266
131,89.06999826431274,0.43506411388516425
132,89.16000127792358,0.4312671477347612
133,89.67000246047974,0.4193452290445566
134,89.30000066757202,0.43623193331062793
135,89.13000226020813,0.44073564231395723
136,89.49000239372253,0.42281820364296435
137,89.19000029563904,0.43768690891563894
138,89.16000127792358,0.4358877575397491
139,89.14999961853027,0.43779634714126586
140,89.21999931335449,0.43601872578263284
141,89.16000127792358,0.43308732129633426
142,89.24999833106995,0.43820311151444913
143,89.410001039505,0.4268638838082552
144,89.34000134468079,0.4341234724223614
145,89.32999968528748,0.43684274189174177
146,89.49999809265137,0.4286076059937477
147,89.37000036239624,0.42848711885511875
148,89.31000232696533,0.4401468295603991
149,89.16000127792358,0.43419036008417605
150,89.1700029373169,0.4454832821339369
151,89.25999999046326,0.4359417413920164
152,89.49999809265137,0.427044295296073
153,89.78000283241272,0.4157800154387951
154,89.48000073432922,0.4344097359478474
155,89.31999802589417,0.4336440734565258
156,89.31999802589417,0.43849030897021296
157,89.45000171661377,0.4352604979276657
158,89.13000226020813,0.44281841062009336
159,89.10999894142151,0.44794333934783936
160,89.20999765396118,0.442063227519393
161,89.38999772071838,0.4325802294164896
162,89.2799973487854,0.44795315742492675
163,89.60999846458435,0.4354163201898336
