epoch,train,valid
1,3.5128808885131604,224.8631457519531
2,2.3364610110510213,2.4389130425453196
3,2.2695530809301476,2.291957917213441
4,2.257584651278028,2.280347890853883
5,2.254552716440779,2.2767168688774113
6,2.242971674698777,2.2711896109581
7,2.2374764836979,2.2732252240180975
8,2.2566067944579262,2.2665158081054693
9,2.2226709377150056,2.307004315853119
10,2.2065701148446584,2.2309539365768427
11,2.1874752459786118,2.2319269561767574
12,2.2087848088381765,2.255276985168456
13,2.222660575424077,2.1997404956817626
14,2.153890727346112,2.2018768453598025
15,2.1766126905481316,2.1992604064941417
16,2.0921746044931386,2.1903339743614203
17,2.1385556840799214,2.6479169106483478
18,2.072252196436923,2.0516723680496205
19,2.026571071749871,2.2230277872085575
20,1.8896198657592203,2.1458434975147274
21,1.9593994939722201,2.0880105960369097
22,1.9431426353702592,2.211966418027878
23,1.900362068351383,1.99359384059906
24,1.903953632853144,1.9975262665748597
25,1.9299072134626503,1.9743124723434449
26,1.9610581823263382,2.1357051444053656
27,1.8692358800905502,1.8973556137084961
28,1.8611283732080648,2.0949308061599714
29,1.7817082259451116,1.9399945843219757
30,1.8185649765716003,1.825097802877426
31,1.8408258616927842,1.8681998670101165
32,1.8890461811973254,1.8247555387020111
33,1.7938799392720397,1.939937366247177
34,1.7416807719321294,1.7966347634792328
35,1.6442938345952103,1.844793416261673
36,1.7931023205444996,1.8316105031967163
37,1.7373331007358659,2.1980519509315486
38,1.7114716445276765,1.7858475029468537
39,1.6621853123914072,1.8243281722068787
40,1.6964785291586362,1.7318460500240327
41,1.5772534966843788,1.8840208446979523
42,1.6620491309685104,1.8942644429206847
43,1.5926418559347488,1.8162279677391053
44,1.5493609238987558,1.8453328549861907
45,1.624381714332449,1.86738227725029
46,1.6777875961749722,1.7325604498386382
47,1.5028308197079263,1.7220958149433137
48,1.4458575663987439,1.7398451578617096
49,1.5680123332949996,1.8769300925731658
50,1.54454046860464,1.7037028872966766
51,1.434220993856127,1.7309686708450318
52,1.475191076438585,1.759348440170288
53,1.4998655380010746,1.713634765148163
54,1.3907549437954885,1.6668202424049376
55,1.4962471004140125,1.7195596861839295
56,1.3791187900028072,1.6896328675746917
57,1.303920074079959,1.6742271411418914
58,1.2934807640133954,1.872597062587738
59,1.291680058490175,1.708202245235443
60,1.2269702362823838,1.6887869608402253
61,1.3464367463430504,1.7044200003147125
62,1.3098595062589105,1.7695746779441834
63,1.2904555341233972,1.749054937362671
64,1.2466007173071951,1.8250388133525848
65,1.2472314453026736,2.0190394711494433
66,1.1633911941399946,1.7539492809772492
67,1.0895178865794668,1.9698338901996613
68,1.23503995967585,1.8671892261505127
69,1.14387827564113,1.829154191017151
70,1.0670886422944705,1.846432819366455
71,1.1339524307642799,1.7835179162025452
72,0.9463290179638091,1.771598027944565
73,1.0205582465199257,1.7741482949256897
74,0.9954463521189209,1.7955127787590026
75,1.2163864349018412,1.8482787919044494
76,0.9977773497758405,1.7092538690567016
77,1.0279768243757619,1.861307851076126
78,0.9146155059286364,1.9708928060531616
79,0.9712369922543768,1.8290649676322936
80,0.9838760609908342,1.9158369529247283
81,0.7917454484460469,1.648153648376465
82,0.7528486192599886,1.6415927171707154
83,0.7437838010960109,1.6747974634170533
84,0.5808357502615684,1.7095673954486847
85,0.5879074756605864,1.7205848419666288
86,0.5510265134944698,1.7388267922401428
87,0.5122876098358993,1.816057721376419
88,0.6078839723310479,1.8049093163013459
89,0.51060632480022,1.8384199607372285
90,0.5322960306629222,1.830184792280197
91,0.46443777557137494,1.8501243317127227
92,0.4844738171871815,1.9212933421134948
93,0.4863491862567029,1.898249659538269
94,0.5026751946695945,1.9076659667491913
95,0.4873533491716959,1.9866701877117157
96,0.4607829413267693,2.01087035536766
97,0.5144677361862847,1.9864415848255157
98,0.47196179718348485,2.01569625735283
99,0.4087645675855673,2.0218286204338067
100,0.4164635777009533,2.1126887261867533
101,0.5324257143120814,2.0303196108341215
102,0.4142826386244585,2.0148734831810002
103,0.3949574970707269,2.0611887001991276
104,0.34906187561329094,2.1408833467960364
105,0.4000566760306529,2.1280106258392326
106,0.4083738296055289,2.175573860406877
107,0.34752326049863,2.250004845857621
108,0.45144463105515115,2.1382609975337985
109,0.4285516632194374,2.230297298431396
110,0.34882207374596735,2.2498151719570174
111,0.4545851377588366,2.1941381716728214
112,0.35787454848371836,2.2168085908889785
113,0.48382663832692385,2.239553432464601
114,0.41440985401772745,2.2343921518325804
115,0.43611966114830397,2.289532674551009
116,0.3750538458596495,2.298479669094085
117,0.3623209436483774,2.301610642671585
118,0.3676595824022184,2.3459451103210456
119,0.4256534881566852,2.3291171979904175
120,0.38766141652879826,2.2311625647544866
121,0.3491702813893834,2.4000707697868338
122,0.28168471733495937,2.3008105051517465
123,0.2675413015570778,2.3276245367526998
124,0.28947597871819086,2.3203463256359096
125,0.24102181238391848,2.305397346019744
126,0.3313291259297727,2.3298179483413692
127,0.25193753117088186,2.3041233611106873
128,0.25076047904175786,2.3410759818553926
129,0.3023948953775287,2.3137313771247863
130,0.30907572460024113,2.3619515502452835
131,0.23578662461679362,2.3553357672691337
132,0.2669372541318833,2.34705320596695
133,0.29611907245542557,2.339370021820069
134,0.32713914213629885,2.3366442668437966
135,0.20342015971359087,2.352896118164061
136,0.27971124761991356,2.3553336071968074
137,0.2674005015516205,2.3598581540584567
138,0.1861538371076814,2.361376950740813
139,0.2936020676860202,2.374046779870987
140,0.16188822177673096,2.374629217386246
141,0.2527066147667083,2.3886449277400965
142,0.23372985339947108,2.3771086394786836
143,0.16969286359671706,2.4097305440902703
144,0.25012656034175745,2.3809035873413085
145,0.30467481303375354,2.396275892257689
146,0.3019180403612895,2.3961555206775675
147,0.2749290436356897,2.4157612562179573
148,0.2506542990870835,2.42034570455551
149,0.2263050942777125,2.3896800494194026
150,0.2566258910813957,2.4160568153858186
151,0.2673586063175614,2.413019455671312
152,0.18575854179527865,2.4203537654876714
153,0.19251809823398042,2.4286209940910335
154,0.2409927480305384,2.4409909987449647
155,0.1997107126569537,2.4181563663482653
156,0.27648238626526245,2.4294328391551976
157,0.2292449262467974,2.412368128299712
158,0.30832338380321433,2.414526197910309
159,0.23648789542638354,2.4475676751136772
160,0.23065937759175337,2.4363537693023667
161,0.2362250620733344,2.4415541529655456
162,0.23609029516975982,2.4478084957599635
163,0.26998876489507423,2.465396271944045
