epoch,train,valid
1,3.373601792942186,15175.049619140626
2,2.3053492699241436,3.822985899448395
3,2.307720582391447,2.3598960995674116
4,2.2946845596695926,2.363502526283263
5,2.306826072434675,2.3061004734039314
6,2.2997320646402493,2.3064766192436217
7,2.296020491321239,2.3034928917884825
8,2.29906577445473,2.3085490274429317
9,2.297757289344025,2.3168970155715938
10,2.296334947897012,2.3048090648651134
11,2.3073186239612786,2.307881729602813
12,2.295927773500201,2.3045874929428094
13,2.2973270599129076,2.3081574130058273
14,2.2902658508488987,2.3043863201141352
15,2.3067730880608917,2.303344857692718
16,2.2931046098387236,2.3034853696823108
17,2.292557697638048,2.3045241117477406
18,2.2939031236039664,2.303731431961059
19,2.311445616810948,2.305094690322875
20,2.2891455643674674,2.302331383228302
21,2.2968022579009726,2.302766568660735
22,2.290352170612921,2.304265141487122
23,2.2985715811144893,2.3030161333084105
24,2.3076009361767187,2.3025029492378235
25,2.299862618427812,2.3012420868873606
26,2.295492366147602,2.3049473667144778
27,2.3019981944594483,2.3019243407249452
28,2.2993645042873343,2.301054699420928
29,2.2962570932527835,2.3015670657157896
30,2.302581076792409,2.302121996879576
31,2.3066529323501257,2.3016523957252497
32,2.2888237337627446,2.3015240526199348
33,2.301563268954378,2.3008115887641902
34,2.2976858672836267,2.3021225547790523
35,2.30725393118496,2.3020337200164795
36,2.3042205317513624,2.299034593105317
37,2.298291298752683,2.302314167022705
38,2.2900994908397805,2.301451978683473
39,2.306819669492354,2.2982467889785774
40,2.2928414238438757,2.2963836455345166
41,2.28919026269212,2.2995214605331404
42,2.305149017817006,2.2981552433967596
43,2.3127866511181137,2.2990632843971253
44,2.2839063880520394,2.2961220645904534
45,2.2996180651232705,2.295707550048826
46,2.292558907338571,2.2891049122810365
47,2.2877321002411533,2.2919270110130316
48,2.272270836238284,2.2521944093704223
49,2.2484396239484163,2.2671803760528557
50,2.2330958151311857,2.22733043193817
51,2.181104670582866,2.116309003829958
52,2.1347749700953544,2.051238925457
53,2.048321521057443,2.0302608871459946
54,2.012104912751917,2.295927035808563
55,1.9855158086816986,2.0665564715862264
56,2.0354835133525415,2.000900208950043
57,1.9790133306595399,2.005475617647172
58,2.048754692638853,1.9896741282939912
59,1.8796670799986195,1.982200756072998
60,1.958936940968678,1.9885093641281129
61,1.9280412554695379,2.0483197724819187
62,1.9944026876336858,1.9127527248859406
63,1.9439165979294712,2.0659541690349577
64,1.913020330600324,1.817599755525589
65,1.8855757480870234,1.9307583093643188
66,1.7557153567268193,1.858105527162552
67,1.780494767105526,1.8102755630016327
68,1.8607132213677113,1.9235011041164398
69,1.8580442438246385,1.855177184343338
70,1.801111298107639,1.8515170741081237
71,1.7945850600026292,1.789055848121643
72,1.6908589819112467,1.797042611837387
73,1.6476654431073177,1.9101779425144196
74,1.632052539660954,1.7619528985023498
75,1.6927723534925718,1.78786834359169
76,1.590442064833339,1.7458643519878387
77,1.680638137458876,1.7607656943798065
78,1.6235307672661343,1.672876063585281
79,1.6382383587452036,1.6771870470046997
80,1.6869189169818737,1.7215735840797424
81,1.582905345189305,1.6487704753875732
82,1.5261962466327503,1.6311676108837128
83,1.5297810882347098,1.625445886850357
84,1.5634774964732232,1.6364803421497345
85,1.5499538178391021,1.628713483810425
86,1.4935496481255925,1.631294654607773
87,1.458760399896854,1.6549208474159243
88,1.5610658832141886,1.6411251771450042
89,1.3801808617475908,1.629454838037491
90,1.3815263531606408,1.626754080057144
91,1.4525485112682026,1.627487187385559
92,1.3251017316326523,1.6561906003952027
93,1.439871890853313,1.6178958404064179
94,1.474242619384674,1.6095191979408263
95,1.393301506804961,1.629456069469452
96,1.3429408182452036,1.6159473657608034
97,1.5252663647173936,1.6722012174129486
98,1.3826219981571264,1.6261044919490815
99,1.3584312348031502,1.6224418759346009
100,1.4375474899199228,1.6496393775939941
101,1.4280038245313518,1.6282686102390291
102,1.3888228036808958,1.6203468501567841
103,1.4138893061465927,1.662995649576187
104,1.3697669420138765,1.619020733833313
105,1.3588720884090921,1.6429872727394104
106,1.3528858066866671,1.6437823510169982
107,1.3483202871860793,1.6181356167793275
108,1.366726113752887,1.667102177143097
109,1.3878166258110247,1.6358572590351104
110,1.434290294103018,1.5900060772895812
111,1.3744618327145366,1.6181421434879304
112,1.274900960605329,1.6349671125411986
113,1.358042167834766,1.6212376141548157
114,1.3127707750864757,1.6424950468540191
115,1.3813652074844265,1.613119910955429
116,1.3500045419600255,1.6488932013511657
117,1.2856253406233555,1.6240811514854432
118,1.2948290265897637,1.654387322664261
119,1.4313875266830172,1.5850821018218995
120,1.2471592487369605,1.6531022274494171
121,1.2612274197690285,1.6206893670558928
122,1.2442774733332558,1.5849436438083648
123,1.210738292469243,1.584167617559433
124,1.3269217623366933,1.58696425318718
125,1.1665495054466128,1.5833673775196075
126,1.2360093033936403,1.5933455467224118
127,1.1568602605812597,1.600543385744095
128,1.166574802034529,1.5924988913536071
129,1.3391900453521361,1.6069493734836582
130,1.2114902050348457,1.6015464115142821
131,1.0943106085893355,1.589901371002197
132,1.2836054509476198,1.6138907265663147
133,1.1251031378897083,1.6003986477851868
134,1.2303367880547336,1.5970384109020233
135,1.1761567408114089,1.6133169198036197
136,1.2607259532406028,1.5958792316913601
137,1.1256287154289315,1.6093733131885528
138,1.1643008798719359,1.6127687883377075
139,1.2277160647914387,1.6147974467277526
140,1.090945968962379,1.6085083627700805
141,1.1006802551030668,1.6080957591533656
142,1.0920132950921622,1.6132604420185088
143,1.1427200780799411,1.6079294562339783
144,1.1975824459426219,1.6120515215396878
145,1.1743579070038361,1.6182463085651397
146,1.2539160553520006,1.6294454801082612
147,1.2895967578463206,1.6338717591762544
148,1.1790379419311718,1.621766048669815
149,1.1547557864170175,1.6155306148529056
150,1.1818423126125255,1.6118348395824433
151,1.1291967399058906,1.6257597029209137
152,1.1627940001059605,1.6253092682361605
153,1.051683790242235,1.6145753240585328
154,1.1262472186052432,1.6173845863342284
155,1.0210304900767009,1.612716028690338
156,1.1605186481839045,1.6204411733150481
157,1.1820520034468904,1.6074384427070618
158,1.1628261227105434,1.6234066033363341
159,1.1914744766309333,1.608105263710022
160,1.2208064266077967,1.61253391623497
161,1.2022124044443048,1.6346739041805267
162,1.094129593358658,1.6211374270915986
163,1.094666745120904,1.6241551852226257
