epoch,train,valid
1,3.4982080081500486,1548.9181439208985
2,2.349898475737668,2.306285977363586
3,2.305215298163043,2.302952802181243
4,2.3036680912209757,2.302857520580292
5,2.3032618247511514,2.30291872739792
6,2.3062600999435516,2.3028501629829417
7,2.302884548521622,2.3028387784957887
8,2.3031890782149813,2.302816240787506
9,2.308199650057267,2.3028992271423343
10,2.3011620374658217,2.3030218958854665
11,2.296586149585254,2.3027247714996335
12,2.2965066296505046,2.3027032780647283
13,2.2992062680981813,2.3034323859214787
14,2.303784970114901,2.3031898427009585
15,2.296603308940819,2.3025643801689144
16,2.2825944059850314,2.3027276635169986
17,2.2991568927338912,2.3171108007431034
18,2.2865539616763524,2.3023981881141644
19,2.2926835623996333,2.2915102672576926
20,2.2659894708958337,2.291215035915375
21,2.29410473173824,2.2786901640892037
22,2.283185864473575,2.2789788770675656
23,2.2670079377927568,2.2739267826080316
24,2.282078187155503,2.26964946269989
25,2.2653331338414753,2.2651414632797238
26,2.2778445634171383,2.2540941762924196
27,2.2222123884920677,2.239440622329712
28,2.2660547528448576,2.196146523952484
29,2.1896593092682153,2.1635356569290174
30,2.100392739048293,2.0692269468307494
31,2.069908058181038,2.076131690740586
32,2.092497697779379,2.024458802938461
33,2.0147718078079295,1.9776674807071686
34,2.0483426365794983,2.0220319104194653
35,1.9063176447435843,2.058575913906098
36,2.0812206763430314,1.9487685060501099
37,1.970440550090309,1.9935256886482238
38,1.978475601500575,1.9021842682361603
39,1.8830285217839486,2.0492579984664916
40,1.9638471046255235,1.9850420999526976
41,1.7865753170339105,1.8555166411399842
42,1.8152962477314143,2.0829775905609127
43,1.7886188037380004,1.8269862341880798
44,1.717648271271723,1.9528051245212554
45,1.8121387318923303,1.840942075252533
46,1.7529105420301636,1.852458243370056
47,1.706302073270549,1.7616192841529845
48,1.6598338835415025,1.7948776388168335
49,1.7703515732256183,1.815033987760544
50,1.786687295393257,1.8486392879486084
51,1.7957517728259373,1.7298297500610351
52,1.6454741075624593,1.7187337934970857
53,1.6860456229462035,1.6699238729476928
54,1.5937908396111675,1.7525086057186128
55,1.6642612886035155,1.6641434121131897
56,1.5780988203341118,1.8156465804576873
57,1.6122913073352432,1.6868360817432404
58,1.5437332520742026,1.6400873923301693
59,1.5384431757593606,1.7074460089206696
60,1.5124198287044122,1.6815228760242462
61,1.504508049981817,1.623362038135529
62,1.5061840291877242,1.6192442500591275
63,1.6317731484927676,1.5724834990501404
64,1.4318382887549246,1.7383045482635497
65,1.536538048102489,1.6098207342624664
66,1.4300647045886403,1.6517741656303402
67,1.4412472953109938,1.8114790081977845
68,1.4924838256349275,1.5412968289852143
69,1.3970875769701805,1.6454856634140014
70,1.407176620851228,1.7337461340427398
71,1.4411173925899896,1.5735879516601563
72,1.3611527721663108,1.7401318752765655
73,1.3906860168463382,1.6989228951931
74,1.2891972233342224,1.6092224061489104
75,1.2954463398172344,1.5273422515392303
76,1.2563381166960454,1.6239632034301759
77,1.3067558725341992,1.5941436004638672
78,1.2499374010544566,1.5995591783523562
79,1.1903746610672288,1.64470920920372
80,1.3435188849541473,1.621029212474823
81,1.1025076434078651,1.4754679679870606
82,1.1372009084607395,1.4696341407299043
83,1.1070641669305843,1.4653790438175207
84,0.9717334510768836,1.4798183858394622
85,1.0161889411429552,1.4949167358875275
86,0.9277134196332779,1.5154997873306275
87,0.9218949351877702,1.546633938550949
88,0.9406490443689772,1.5179593813419345
89,0.7924069232580281,1.545041389465332
90,0.8826194402388593,1.5766068184375763
91,0.9382560533064622,1.563796145915985
92,0.8030525087215914,1.609265891313553
93,0.9127525334274472,1.6245382142066955
94,0.86710656965181,1.602674376964569
95,0.8287931491311998,1.6123228466510773
96,0.7614139994920829,1.6660362660884858
97,0.8593698318294765,1.6422001338005066
98,0.7372788422701416,1.6407084667682648
99,0.8326001891919949,1.6610785663127898
100,0.7424782010930355,1.703785891532898
101,0.9423277308888164,1.6909194338321685
102,0.7479990161257467,1.6800138068199157
103,0.8162994926996288,1.7161624383926393
104,0.7117029309554994,1.712849143743515
105,0.7748025697091188,1.7379054129123688
106,0.6899884625056286,1.7986728727817536
107,0.7539739050262597,1.7435727334022517
108,0.7348410005948381,1.743101077079773
109,0.7731578240811922,1.771863613128662
110,0.682349612574981,1.8375830519199372
111,0.7371398205706153,1.8224723720550537
112,0.7181336776156391,1.8585420763492584
113,0.7102741280490246,1.7872559893131257
114,0.698334135477778,1.850655059814453
115,0.729515506316613,1.856427904367447
116,0.7440060855675726,1.8506460118293762
117,0.6011630967120766,1.8518709313869477
118,0.6198266996692794,1.9330073964595795
119,0.8070026440283541,1.8623788285255432
120,0.5964508780848313,1.884190171957016
121,0.5850249750075855,1.9299604749679566
122,0.49180584885141715,1.8847914910316468
123,0.5268509311830325,1.8911830592155456
124,0.5530540480597234,1.8647222697734833
125,0.5599280370601868,1.8698792827129365
126,0.5622272691789503,1.8673670303821563
127,0.47981288128605665,1.8728737545013427
128,0.47886949697539527,1.9086714673042298
129,0.5770892966004498,1.8987923443317414
130,0.5074268702946929,1.906292780637741
131,0.4310893002798102,1.9236442720890046
132,0.45760871819583865,1.892060444355011
133,0.5335864415160569,1.9123883199691774
134,0.5722343165918058,1.9046723854541778
135,0.5365360673671242,1.915973323583603
136,0.5843743751632963,1.9403266823291778
137,0.44482916930312033,1.93088329911232
138,0.41782801283424903,1.9290670585632324
139,0.5757778345840953,1.9368427515029907
140,0.4697276200078419,1.9667900776863099
141,0.423320799072169,1.9693090403079987
142,0.45934519862431317,1.958864496946335
143,0.437623580553373,2.00118083357811
144,0.4882196851362639,1.9653958237171174
145,0.46394134628498024,1.9696878623962402
146,0.5054425991150737,2.00348112821579
147,0.5340012788941924,1.991385773420334
148,0.44954495178048026,1.9813092982769012
149,0.38971678096395773,1.9942578279972076
150,0.48513858221643835,1.997890378236771
151,0.41654015953933354,2.0157917857170125
152,0.4775900354896813,2.007470644712448
153,0.4611808232730198,2.0260450685024263
154,0.4141035061178149,2.0458056223392487
155,0.40173201891786164,2.0172412335872667
156,0.456818303911136,2.0176220059394847
157,0.4817963293176385,2.020750844478608
158,0.4572045909261839,2.0215647876262675
159,0.5007973070341185,2.0063353002071382
160,0.3869791063923598,2.011465247869492
161,0.4337194033833847,2.026480643749237
162,0.5081137344882399,2.026707184314728
163,0.47250726220328415,2.0461821019649515
